species	filename	url	source_url
Dipcadi serotinum	2768176_feaed597372f6a86d37b6ce29f1984ebf2bb3001.jpg	https://storage.googleapis.com/floraondata/plantclef/2768176_feaed597372f6a86d37b6ce29f1984ebf2bb3001.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2768176/feaed597372f6a86d37b6ce29f1984ebf2bb3001.jpg
Vulpia membranacea	4145057_f5547bc25561245969100c50a181b78e45a4293e.jpg	https://storage.googleapis.com/floraondata/plantclef/4145057_f5547bc25561245969100c50a181b78e45a4293e.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/4145057/f5547bc25561245969100c50a181b78e45a4293e.jpg
Erodium moschatum	9419993_5a47e02a4636db7a1fb65cdc2b9ade48339525db.jpg	https://storage.googleapis.com/floraondata/plantclef/9419993_5a47e02a4636db7a1fb65cdc2b9ade48339525db.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/9419993/5a47e02a4636db7a1fb65cdc2b9ade48339525db.jpg
Hypericum humifusum	3189543_9328b899949ae076a56731febb6bdbc60890eee5.jpg	https://storage.googleapis.com/floraondata/plantclef/3189543_9328b899949ae076a56731febb6bdbc60890eee5.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3189543/9328b899949ae076a56731febb6bdbc60890eee5.jpg
Oenothera glazioviana	3188894_46569372abf3fc6beb54130093912df0b3f647a3.jpg	https://storage.googleapis.com/floraondata/plantclef/3188894_46569372abf3fc6beb54130093912df0b3f647a3.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3188894/46569372abf3fc6beb54130093912df0b3f647a3.jpg
Artemisia vulgaris	3120946_0e0c374294e5454259602c5b4a776d6bbee20545.jpg	https://storage.googleapis.com/floraondata/plantclef/3120946_0e0c374294e5454259602c5b4a776d6bbee20545.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3120946/0e0c374294e5454259602c5b4a776d6bbee20545.jpg
Najas marina	5329324_e8936a1aa84f34dd2fd4591a97dc791863355a1b.jpg	https://storage.googleapis.com/floraondata/plantclef/5329324_e8936a1aa84f34dd2fd4591a97dc791863355a1b.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5329324/e8936a1aa84f34dd2fd4591a97dc791863355a1b.jpg
Anthriscus sylvestris	5371742_3015bfa6c10ba6a7b796c1cb8693fc8701b2e459.jpg	https://storage.googleapis.com/floraondata/plantclef/5371742_3015bfa6c10ba6a7b796c1cb8693fc8701b2e459.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5371742/3015bfa6c10ba6a7b796c1cb8693fc8701b2e459.jpg
Ranunculus flammula	3033312_dbd867e5ef07ecb2b6003200cc1285a423b69686.jpg	https://storage.googleapis.com/floraondata/plantclef/3033312_dbd867e5ef07ecb2b6003200cc1285a423b69686.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3033312/dbd867e5ef07ecb2b6003200cc1285a423b69686.jpg
Lamium bifidum	7308131_b021f1584731e88dbd58057ec51d896c7ce087e5.jpg	https://storage.googleapis.com/floraondata/plantclef/7308131_b021f1584731e88dbd58057ec51d896c7ce087e5.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7308131/b021f1584731e88dbd58057ec51d896c7ce087e5.jpg
Acacia melanoxylon	2979000_5e2b1bdcce7ea9953f88d3a93d47cb561db3d9d1.jpg	https://storage.googleapis.com/floraondata/plantclef/2979000_5e2b1bdcce7ea9953f88d3a93d47cb561db3d9d1.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2979000/5e2b1bdcce7ea9953f88d3a93d47cb561db3d9d1.jpg
Asperula aristata	2917056_708eba90e4cb726f33dac166e2910595e3e9861a.jpg	https://storage.googleapis.com/floraondata/plantclef/2917056_708eba90e4cb726f33dac166e2910595e3e9861a.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2917056/708eba90e4cb726f33dac166e2910595e3e9861a.jpg
Sisymbrium irio	3046851_73c53cbf31996071d4a219af800400eaec6f5e16.jpg	https://storage.googleapis.com/floraondata/plantclef/3046851_73c53cbf31996071d4a219af800400eaec6f5e16.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3046851/73c53cbf31996071d4a219af800400eaec6f5e16.jpg
Medicago littoralis	2965485_b5a632ab5f44cae5fadac1fcc55ea165cc5cb52b.jpg	https://storage.googleapis.com/floraondata/plantclef/2965485_b5a632ab5f44cae5fadac1fcc55ea165cc5cb52b.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2965485/b5a632ab5f44cae5fadac1fcc55ea165cc5cb52b.jpg
Silene littorea	7267702_29d60b785f8834c1f2376012f4f27598578ac215.jpg	https://storage.googleapis.com/floraondata/plantclef/7267702_29d60b785f8834c1f2376012f4f27598578ac215.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7267702/29d60b785f8834c1f2376012f4f27598578ac215.jpg
Convolvulus tricolor	7162908_7974e7e967ea514b919459de4a4b5882b790d7fd.jpg	https://storage.googleapis.com/floraondata/plantclef/7162908_7974e7e967ea514b919459de4a4b5882b790d7fd.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7162908/7974e7e967ea514b919459de4a4b5882b790d7fd.jpg
Erythronium dens-canis	2752849_2342781b2d400b4345656067a8ed587175a4a874.jpg	https://storage.googleapis.com/floraondata/plantclef/2752849_2342781b2d400b4345656067a8ed587175a4a874.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2752849/2342781b2d400b4345656067a8ed587175a4a874.jpg
Ruppia maritima	2864004_f15ece34c501de9590ed5d1a3b905c3c445e5c05.jpg	https://storage.googleapis.com/floraondata/plantclef/2864004_f15ece34c501de9590ed5d1a3b905c3c445e5c05.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2864004/f15ece34c501de9590ed5d1a3b905c3c445e5c05.jpg
Polypodium interjectum	5649577_da8aa6b42d021991a784fcca8bce59fd9533e8fa.jpg	https://storage.googleapis.com/floraondata/plantclef/5649577_da8aa6b42d021991a784fcca8bce59fd9533e8fa.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5649577/da8aa6b42d021991a784fcca8bce59fd9533e8fa.jpg
Xanthium spinosum	3089150_3a3d3bb2524a7e7ded1e01ee05f4c5a2c0d0d392.jpg	https://storage.googleapis.com/floraondata/plantclef/3089150_3a3d3bb2524a7e7ded1e01ee05f4c5a2c0d0d392.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3089150/3a3d3bb2524a7e7ded1e01ee05f4c5a2c0d0d392.jpg
Scolymus hispanicus	5403742_76724e277a9cdd4466ebccc4a50e8fc1c1ae38aa.jpg	https://storage.googleapis.com/floraondata/plantclef/5403742_76724e277a9cdd4466ebccc4a50e8fc1c1ae38aa.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5403742/76724e277a9cdd4466ebccc4a50e8fc1c1ae38aa.jpg
Smilax aspera	5295044_bbfa72dcbc8fc69b48b5b0019f9e34aa2dffa299.jpg	https://storage.googleapis.com/floraondata/plantclef/5295044_bbfa72dcbc8fc69b48b5b0019f9e34aa2dffa299.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5295044/bbfa72dcbc8fc69b48b5b0019f9e34aa2dffa299.jpg
Cerastium fontanum	3085458_e939bb21a2958f0370d094b151f5809747d48a98.jpg	https://storage.googleapis.com/floraondata/plantclef/3085458_e939bb21a2958f0370d094b151f5809747d48a98.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3085458/e939bb21a2958f0370d094b151f5809747d48a98.jpg
Aconitum napellus	3033665_3ef2f1d81a5766383fed15e823b6b3dbfa49c143.jpg	https://storage.googleapis.com/floraondata/plantclef/3033665_3ef2f1d81a5766383fed15e823b6b3dbfa49c143.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3033665/3ef2f1d81a5766383fed15e823b6b3dbfa49c143.jpg
Lemna gibba	2867569_e74b83a0b4940e16d73c99a1ea246596961a8c4d.jpg	https://storage.googleapis.com/floraondata/plantclef/2867569_e74b83a0b4940e16d73c99a1ea246596961a8c4d.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2867569/e74b83a0b4940e16d73c99a1ea246596961a8c4d.jpg
Silybum marianum	3145214_5bebeb4363f121d17e21f56b6d51bdd788fdca9a.jpg	https://storage.googleapis.com/floraondata/plantclef/3145214_5bebeb4363f121d17e21f56b6d51bdd788fdca9a.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3145214/5bebeb4363f121d17e21f56b6d51bdd788fdca9a.jpg
Asperula arvensis	2916662_e95d41667d078a05028e4cb05a49202d7c51fc93.jpg	https://storage.googleapis.com/floraondata/plantclef/2916662_e95d41667d078a05028e4cb05a49202d7c51fc93.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2916662/e95d41667d078a05028e4cb05a49202d7c51fc93.jpg
Trifolium medium	5358812_f32bb2b2562245d7cad69238e22152ee5f9c1847.jpg	https://storage.googleapis.com/floraondata/plantclef/5358812_f32bb2b2562245d7cad69238e22152ee5f9c1847.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5358812/f32bb2b2562245d7cad69238e22152ee5f9c1847.jpg
Veronica acinifolia	8019690_a7900a295015139cf3f10d6505d79e1f5ce6a463.jpg	https://storage.googleapis.com/floraondata/plantclef/8019690_a7900a295015139cf3f10d6505d79e1f5ce6a463.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/8019690/a7900a295015139cf3f10d6505d79e1f5ce6a463.jpg
Alcea rosea	5406789_87a6bf8a987a10072fae4461f5efe7d4f32ce04a.jpg	https://storage.googleapis.com/floraondata/plantclef/5406789_87a6bf8a987a10072fae4461f5efe7d4f32ce04a.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5406789/87a6bf8a987a10072fae4461f5efe7d4f32ce04a.jpg
Hieracium laevigatum	3135064_4f4bdd0b90156689cd8b8bd41cc2926329daec05.jpg	https://storage.googleapis.com/floraondata/plantclef/3135064_4f4bdd0b90156689cd8b8bd41cc2926329daec05.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3135064/4f4bdd0b90156689cd8b8bd41cc2926329daec05.jpg
Saponaria officinalis	3085360_1dfac9b869e14d1bc88838119bcbde50b5cf7b62.jpg	https://storage.googleapis.com/floraondata/plantclef/3085360_1dfac9b869e14d1bc88838119bcbde50b5cf7b62.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3085360/1dfac9b869e14d1bc88838119bcbde50b5cf7b62.jpg
Helianthus annuus	9206251_9eefed750f489dc8b6349d14c66126d5ac1d947d.jpg	https://storage.googleapis.com/floraondata/plantclef/9206251_9eefed750f489dc8b6349d14c66126d5ac1d947d.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/9206251/9eefed750f489dc8b6349d14c66126d5ac1d947d.jpg
Sedum rubens	7963827_28b0057f617eb5130e0cedb2637679cbaffdff1f.jpg	https://storage.googleapis.com/floraondata/plantclef/7963827_28b0057f617eb5130e0cedb2637679cbaffdff1f.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7963827/28b0057f617eb5130e0cedb2637679cbaffdff1f.jpg
Potamogeton lucens	5301141_6a82ca6e31b1895e01af64bc83d5b0af2b7b85cf.jpg	https://storage.googleapis.com/floraondata/plantclef/5301141_6a82ca6e31b1895e01af64bc83d5b0af2b7b85cf.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5301141/6a82ca6e31b1895e01af64bc83d5b0af2b7b85cf.jpg
Poa trivialis	8300875_124f0d44be79edea4c7b52a014e184e4c5cf87c2.jpg	https://storage.googleapis.com/floraondata/plantclef/8300875_124f0d44be79edea4c7b52a014e184e4c5cf87c2.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/8300875/124f0d44be79edea4c7b52a014e184e4c5cf87c2.jpg
Cruciata pedemontana	5338943_56c2860373f8c572b801fc4106b0cdca14857129.jpg	https://storage.googleapis.com/floraondata/plantclef/5338943_56c2860373f8c572b801fc4106b0cdca14857129.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5338943/56c2860373f8c572b801fc4106b0cdca14857129.jpg
Fragaria vesca	3029817_f42ac790d33b6cfcaf29d23041cf4e3db7e93a95.jpg	https://storage.googleapis.com/floraondata/plantclef/3029817_f42ac790d33b6cfcaf29d23041cf4e3db7e93a95.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3029817/f42ac790d33b6cfcaf29d23041cf4e3db7e93a95.jpg
Orchis mascula	2849427_9377cf54a3ff1e03b982f4c87832baca218c1697.jpg	https://storage.googleapis.com/floraondata/plantclef/2849427_9377cf54a3ff1e03b982f4c87832baca218c1697.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2849427/9377cf54a3ff1e03b982f4c87832baca218c1697.jpg
Aira praecox	5289582_6a60e057ebaaa6a19ab1162aea0d0057ab558178.jpg	https://storage.googleapis.com/floraondata/plantclef/5289582_6a60e057ebaaa6a19ab1162aea0d0057ab558178.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5289582/6a60e057ebaaa6a19ab1162aea0d0057ab558178.jpg
Arctium minus	5393103_977669833acf6e18340970ef1d66b93b94fb2ba6.jpg	https://storage.googleapis.com/floraondata/plantclef/5393103_977669833acf6e18340970ef1d66b93b94fb2ba6.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5393103/977669833acf6e18340970ef1d66b93b94fb2ba6.jpg
Hypericum androsaemum	3189525_32948cdb4f0ea6edc9716060270a46599c8f04dc.jpg	https://storage.googleapis.com/floraondata/plantclef/3189525_32948cdb4f0ea6edc9716060270a46599c8f04dc.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3189525/32948cdb4f0ea6edc9716060270a46599c8f04dc.jpg
Rorippa amphibia	3053201_f68cbafca32d024e6ece63a41182f359519999ec.jpg	https://storage.googleapis.com/floraondata/plantclef/3053201_f68cbafca32d024e6ece63a41182f359519999ec.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3053201/f68cbafca32d024e6ece63a41182f359519999ec.jpg
Carex pilulifera	2726614_aaf43045ac8518986e3856bd3db51e644621446d.jpg	https://storage.googleapis.com/floraondata/plantclef/2726614_aaf43045ac8518986e3856bd3db51e644621446d.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2726614/aaf43045ac8518986e3856bd3db51e644621446d.jpg
Reseda phyteuma	3040253_db81046d115e4e3858cb41699eda12e6d488e985.jpg	https://storage.googleapis.com/floraondata/plantclef/3040253_db81046d115e4e3858cb41699eda12e6d488e985.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3040253/db81046d115e4e3858cb41699eda12e6d488e985.jpg
Trifolium glomeratum	5358694_4d8b467de509f07c85cbd7581991bf15bca8b183.jpg	https://storage.googleapis.com/floraondata/plantclef/5358694_4d8b467de509f07c85cbd7581991bf15bca8b183.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5358694/4d8b467de509f07c85cbd7581991bf15bca8b183.jpg
Colchicum lusitanum	2739769_0cf13500624d17dfe41c0f7ee4a090d0a09ff26d.jpg	https://storage.googleapis.com/floraondata/plantclef/2739769_0cf13500624d17dfe41c0f7ee4a090d0a09ff26d.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2739769/0cf13500624d17dfe41c0f7ee4a090d0a09ff26d.jpg
Iberis procumbens	5377204_87bc6e9ca8cd99e567803f8a1220226d82e954e2.jpg	https://storage.googleapis.com/floraondata/plantclef/5377204_87bc6e9ca8cd99e567803f8a1220226d82e954e2.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5377204/87bc6e9ca8cd99e567803f8a1220226d82e954e2.jpg
Viola hirta	5664290_ed46576074cdc232a43686e16e079a79762baa15.jpg	https://storage.googleapis.com/floraondata/plantclef/5664290_ed46576074cdc232a43686e16e079a79762baa15.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5664290/ed46576074cdc232a43686e16e079a79762baa15.jpg
Celtis australis	2984492_3814c587fe8a36e50852cb2d512ab115711270c9.jpg	https://storage.googleapis.com/floraondata/plantclef/2984492_3814c587fe8a36e50852cb2d512ab115711270c9.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2984492/3814c587fe8a36e50852cb2d512ab115711270c9.jpg
Mibora minima	2705682_a388d9682139c71a0a62ac1ffabcd0f80a46c4aa.jpg	https://storage.googleapis.com/floraondata/plantclef/2705682_a388d9682139c71a0a62ac1ffabcd0f80a46c4aa.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2705682/a388d9682139c71a0a62ac1ffabcd0f80a46c4aa.jpg
Holosteum umbellatum	3085349_d349f8ce41cb2496e60cc47847c6d048bdf6982a.jpg	https://storage.googleapis.com/floraondata/plantclef/3085349_d349f8ce41cb2496e60cc47847c6d048bdf6982a.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3085349/d349f8ce41cb2496e60cc47847c6d048bdf6982a.jpg
Salvia argentea	2927065_e3838612e36701c2035b877c54b92b6f0ef223c4.jpg	https://storage.googleapis.com/floraondata/plantclef/2927065_e3838612e36701c2035b877c54b92b6f0ef223c4.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2927065/e3838612e36701c2035b877c54b92b6f0ef223c4.jpg
Alisma plantago-aquatica	2865100_e6a567c09de05306064ef94f02094b032c463203.jpg	https://storage.googleapis.com/floraondata/plantclef/2865100_e6a567c09de05306064ef94f02094b032c463203.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865100/e6a567c09de05306064ef94f02094b032c463203.jpg
Polypodium cambricum	5274944_614894c0df658cbef2ae042f687e21922bd8deac.jpg	https://storage.googleapis.com/floraondata/plantclef/5274944_614894c0df658cbef2ae042f687e21922bd8deac.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5274944/614894c0df658cbef2ae042f687e21922bd8deac.jpg
Neotinea maculata	2812458_07b0612e0ee30654d549f65ae3df78c1d9e8c2b6.jpg	https://storage.googleapis.com/floraondata/plantclef/2812458_07b0612e0ee30654d549f65ae3df78c1d9e8c2b6.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2812458/07b0612e0ee30654d549f65ae3df78c1d9e8c2b6.jpg
Phlomis herba-venti	7307235_3981cc947cfc1a6fec26dd0bd173cd8a24f4c95e.jpg	https://storage.googleapis.com/floraondata/plantclef/7307235_3981cc947cfc1a6fec26dd0bd173cd8a24f4c95e.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7307235/3981cc947cfc1a6fec26dd0bd173cd8a24f4c95e.jpg
Ajuga chamaepitys	2927080_d7df772f74786d1a408608073f4f1669f3cf9d16.jpg	https://storage.googleapis.com/floraondata/plantclef/2927080_d7df772f74786d1a408608073f4f1669f3cf9d16.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2927080/d7df772f74786d1a408608073f4f1669f3cf9d16.jpg
Anthriscus caucalis	5371743_c0d14e57547b50e16725c63ceacdb5f18d5982f6.jpg	https://storage.googleapis.com/floraondata/plantclef/5371743_c0d14e57547b50e16725c63ceacdb5f18d5982f6.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5371743/c0d14e57547b50e16725c63ceacdb5f18d5982f6.jpg
Lysimachia vulgaris	3169386_7b5b2813969012dc86bf79ba6783551c9291dc85.jpg	https://storage.googleapis.com/floraondata/plantclef/3169386_7b5b2813969012dc86bf79ba6783551c9291dc85.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3169386/7b5b2813969012dc86bf79ba6783551c9291dc85.jpg
Hieracium lachenalii	7647400_3477a970d0a723cfae036dd8239de78859460346.jpg	https://storage.googleapis.com/floraondata/plantclef/7647400_3477a970d0a723cfae036dd8239de78859460346.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7647400/3477a970d0a723cfae036dd8239de78859460346.jpg
Phillyrea latifolia	7325923_238d151e479748a856269c9ae6db500dcf423970.jpg	https://storage.googleapis.com/floraondata/plantclef/7325923_238d151e479748a856269c9ae6db500dcf423970.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7325923/238d151e479748a856269c9ae6db500dcf423970.jpg
Malus sylvestris	3001509_e5bf19a679cc4e4c81490995908fdad8067acbd2.jpg	https://storage.googleapis.com/floraondata/plantclef/3001509_e5bf19a679cc4e4c81490995908fdad8067acbd2.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3001509/e5bf19a679cc4e4c81490995908fdad8067acbd2.jpg
Mibora minima	2705682_a8f51d320f2ecbd9ec1bdc73431061118824ef5d.jpg	https://storage.googleapis.com/floraondata/plantclef/2705682_a8f51d320f2ecbd9ec1bdc73431061118824ef5d.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2705682/a8f51d320f2ecbd9ec1bdc73431061118824ef5d.jpg
Senecio angulatus	4933568_509b287b34159c06846fb4bb0958a83b292343ec.jpg	https://storage.googleapis.com/floraondata/plantclef/4933568_509b287b34159c06846fb4bb0958a83b292343ec.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/4933568/509b287b34159c06846fb4bb0958a83b292343ec.jpg
Cyperus capitatus	2714938_15c27040b05e53ef71d3fc781da4787497161f99.jpg	https://storage.googleapis.com/floraondata/plantclef/2714938_15c27040b05e53ef71d3fc781da4787497161f99.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2714938/15c27040b05e53ef71d3fc781da4787497161f99.jpg
Elaeagnus angustifolia	3039269_a1ca71b25e5758d581c3542e4fc144c411622efd.jpg	https://storage.googleapis.com/floraondata/plantclef/3039269_a1ca71b25e5758d581c3542e4fc144c411622efd.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3039269/a1ca71b25e5758d581c3542e4fc144c411622efd.jpg
Pittosporum tobira	8677924_2bc4c0c83e45b677f3902d3b3c637576a570d6bd.jpg	https://storage.googleapis.com/floraondata/plantclef/8677924_2bc4c0c83e45b677f3902d3b3c637576a570d6bd.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/8677924/2bc4c0c83e45b677f3902d3b3c637576a570d6bd.jpg
Digitalis purpurea	5414995_0093947ee6120c60fc15e871e1a34cc1902296a4.jpg	https://storage.googleapis.com/floraondata/plantclef/5414995_0093947ee6120c60fc15e871e1a34cc1902296a4.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5414995/0093947ee6120c60fc15e871e1a34cc1902296a4.jpg
Carex hirta	2724661_1141f4c1f204a39c6ce21d7d1c7cfb19e1dce92b.jpg	https://storage.googleapis.com/floraondata/plantclef/2724661_1141f4c1f204a39c6ce21d7d1c7cfb19e1dce92b.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2724661/1141f4c1f204a39c6ce21d7d1c7cfb19e1dce92b.jpg
Pulicaria vulgaris	6443643_829f32d2b3a6e6e7494a6e3e79653240fa1ebf92.jpg	https://storage.googleapis.com/floraondata/plantclef/6443643_829f32d2b3a6e6e7494a6e3e79653240fa1ebf92.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/6443643/829f32d2b3a6e6e7494a6e3e79653240fa1ebf92.jpg
Medicago rigidula	2965438_78d4055186b50b9cf505db796cf44cbfe86e41d9.jpg	https://storage.googleapis.com/floraondata/plantclef/2965438_78d4055186b50b9cf505db796cf44cbfe86e41d9.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2965438/78d4055186b50b9cf505db796cf44cbfe86e41d9.jpg
Lemna minuta	2867614_d1eddf9a78accc4937aecbf1d230e2c9a17d8f46.jpg	https://storage.googleapis.com/floraondata/plantclef/2867614_d1eddf9a78accc4937aecbf1d230e2c9a17d8f46.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2867614/d1eddf9a78accc4937aecbf1d230e2c9a17d8f46.jpg
Ophioglossum lusitanicum	2650128_01be9277d3b4356a71496df5093aa745c098f790.jpg	https://storage.googleapis.com/floraondata/plantclef/2650128_01be9277d3b4356a71496df5093aa745c098f790.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2650128/01be9277d3b4356a71496df5093aa745c098f790.jpg
Tragopogon hybridus	5386894_233494e6c223588509cdec858d2aa71d3620272c.jpg	https://storage.googleapis.com/floraondata/plantclef/5386894_233494e6c223588509cdec858d2aa71d3620272c.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5386894/233494e6c223588509cdec858d2aa71d3620272c.jpg
Delphinium pentagynum	7277824_8d633f4e0333d674eb9806d64cceb61c72749587.jpg	https://storage.googleapis.com/floraondata/plantclef/7277824_8d633f4e0333d674eb9806d64cceb61c72749587.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7277824/8d633f4e0333d674eb9806d64cceb61c72749587.jpg
Phagnalon saxatile	3150065_f812bbaf57641f431adf84a939c73d1695efcca7.jpg	https://storage.googleapis.com/floraondata/plantclef/3150065_f812bbaf57641f431adf84a939c73d1695efcca7.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3150065/f812bbaf57641f431adf84a939c73d1695efcca7.jpg
Pulicaria odora	3095683_ecd579dc654db224910c53c5fe708b6e30bed9eb.jpg	https://storage.googleapis.com/floraondata/plantclef/3095683_ecd579dc654db224910c53c5fe708b6e30bed9eb.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3095683/ecd579dc654db224910c53c5fe708b6e30bed9eb.jpg
Aegilops triuncialis	5289793_08f26a2c3a50d9a8b4b29619e4beb84e4325fed9.jpg	https://storage.googleapis.com/floraondata/plantclef/5289793_08f26a2c3a50d9a8b4b29619e4beb84e4325fed9.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5289793/08f26a2c3a50d9a8b4b29619e4beb84e4325fed9.jpg
Schoenoplectus pungens	2711190_706219d4cf27e00218e673866c1fcd520720a9d9.jpg	https://storage.googleapis.com/floraondata/plantclef/2711190_706219d4cf27e00218e673866c1fcd520720a9d9.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2711190/706219d4cf27e00218e673866c1fcd520720a9d9.jpg
